Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANNPA;Solvabilité
UBI.PA;Communication Services;Electronic Gaming & Multimedia;https://www.ubisoft.com/;Ubisoft Entertainment SA;23,34;20,99;-2,42;0,46
TFI.PA;Communication Services;Broadcasting;https://www.groupe-tf1.fr/;TF1 SA;8,68;12,85;2,93;0,66
COV.PA;Real Estate;REIT - Diversified;https://covivio.eu/en/;Covivio;50,05;239,21;-0,48;0,33
LSS.PA;Technology;Software - Application;https://www.lectra.com/;Lectra SA;33,85;10,27;-4,34;0,37
ATE.PA;Technology;Information Technology Services;https://www.alten.com/;Alten S.A.;124,1;65,38;7,97;0,66
IPS.PA;Industrials;Consulting Services;https://www.ipsos.com/;Ipsos SA;64,5;29,96;-10,09;0,57
DEC.PA;Communication Services;Advertising Agencies;https://www.jcdecaux.com/;JCDecaux SE;21,36;32,33;-1,02;0,26
NK.PA;Basic Materials;Building Materials;https://www.imerys.com/;Imerys S.A.;36;58,98;-2,32;0,53
BB.PA;Consumer Defensive;Household & Personal Products;https://fr.bic.com/fr;Société BIC SA;66,9;55,42;4,18;0,77
RF.PA;Financial Services;Asset Management;https://www.eurazeo.com/en/;Eurazeo SE;83,8;129,83;-6,4;0,84
FRVIA.PA;Consumer Cyclical;Auto Parts;https://www.forvia.com/;Forvia SE;16,26;106,76;-0,3;0,17
MF.PA;Financial Services;Asset Management;https://www.wendelgroup.com/en/;Wendel SE;95,8;216,25;-1,39;0,21
SW.PA;Industrials;Specialty Business Services;https://www.sodexo.com/;Sodexo S.A.;82,05;65,2;-2,39;0,31
SK.PA;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.groupeseb.com/;SEB SA;115,1;111,13;-4,14;0,41
LI.PA;Real Estate;REIT - Retail;https://www.klepierre.com/;Klépierre SA;25,66;68,64;-0,8;0,41
POM.PA;Consumer Cyclical;Auto Parts;https://www.opmobility.com/;OPmobility;11,89;38,42;-0,68;0,28
RCO.PA;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.remy-cointreau.com/;Rémy Cointreau SA;92,25;59,64;6,22;0,54
FGR.PA;Industrials;Engineering & Construction;https://www.eiffage.com/;Eiffage SA;107;236,45;-0,66;0,2
ERA.PA;Basic Materials;Other Industrial Metals & Mining;https://www.eramet.com/en;ERAMET S.A.;100,6;207,61;-2,2;0,34
ITP.PA;Consumer Defensive;Household & Personal Products;https://www.interparfums.fr/;Interparfums SA;48,85;10,61;16,34;0,81
VLA.PA;Healthcare;Biotechnology;https://valneva.com/;Valneva SE;4,018;3,61;-80,36;0,58
AMUN.PA;Financial Services;Asset Management;https://legroupe.amundi.com/;Amundi S.A.;72;142,18;-0,78;0,32
TRI.PA;Consumer Cyclical;Recreational Vehicles;https://www.trigano.fr/;Trigano Société Anonyme;143,2;107,69;4,1;0,74
BVI.PA;Industrials;Consulting Services;https://group.bureauveritas.com/;Bureau Veritas SA;27,8;9,24;-8,22;0,35
GFC.PA;Real Estate;REIT - Office;https://www.gecina.fr/;Gecina;102,5;236,37;-1,15;0,6
NXI.PA;Real Estate;Real Estate - Diversified;https://www.nexity.fr/;Nexity SA;12,25;130,61;-1,8;0,24
ALO.PA;Industrials;Railroads;https://www.alstom.com/;Alstom SA;17,985;56,97;-0,93;0,27
ETL.PA;Technology;Communication Equipment;https://www.eutelsat.com/;Eutelsat Communications Société Anonyme;4,05;14,83;-0,6;0,51
MERY.PA;Real Estate;REIT—Retail;https://www.mercialys.com/;Mercialys SA;11,04;22,96;-0,94;0,33
IPN.PA;Healthcare;Drug Manufacturers—Specialty & Generic;https://www.ipsen.com/;Ipsen S.A.;121,2;36,03;-16,69;0,66
VU.PA;Technology;Software—Application;https://www.vusion.com/;VusionGroup;155,1;47,5;-24,74;0,33
AKE.PA;Basic Materials;Specialty Chemicals;https://www.arkema.com/;Arkema S.A.;99,3;129,2;-4,37;0,61
ADP.PA;Industrials;Airports & Air Services;https://www.parisaeroport.fr/;Aeroports de Paris SA;126,8;170,21;-1,22;0,25
SCR.PA;Financial Services;Insurance—Reinsurance;https://www.scor.com/;SCOR SE;31,26;198,24;-0,18;0,13
RXL.PA;Technology;Electronics & Computer Distribution;https://www.rexel.com/;Rexel S.A.;27,51;28,39;-5,84;0,43
ARG.PA;Real Estate;REIT—Industrial;https://www.argan.fr/;Argan SA;79;158,15;-1;0,47
GET.PA;Industrials;Railroads;https://www.getlinkgroup.com/;Getlink SE;16,615;16,34;-1,89;0,33
COFA.PA;Financial Services;Insurance—Reinsurance;https://www.coface.com/;COFACE SA;15,37;53,36;-0,39;0,27
CARM.PA;Real Estate;REIT—Retail;https://www.carmila.com/;Carmila S.A.;16,54;47,3;-0,98;0,56
IDL.PA;Industrials;Specialty Business Services;https://www.id-logistics.com/;ID Logistics Group SA;381,5;323,91;-1,86;0,18
NEOEN.PA;Utilities;Utilities—Renewable;https://www.neoen.com/;Neoen S.A.;30,32;44,48;-1,27;0,4
GTT.PA;Energy;Oil & Gas Equipment & Services;https://www.gtt.fr/;Gaztransport & Technigaz SA;135,1;15,64;20,95;0,96
ELIOR.PA;Consumer Cyclical;Restaurants;https://www.eliorgroup.com/;Elior;3,048;7,37;-0,43;0,22
WLN.PA;Technology;Software—Infrastructure;https://www.worldline.com/;Worldline S.A.;11,685;36,26;-1,01;0,43
ELIS.PA;Industrials;Specialty Business Services;https://www.fr.elis.com/en;Elis SA;22,42;19,62;-1,3;0,4
SPIE.PA;Industrials;Engineering & Construction;https://www.spie.com/;SPIE SA;36,06;27,66;-1,75;0,25
DIM.PA;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Stedim Biotech S.A.;215,3;32,39;-5,74;0,35
FR.PA;Consumer Cyclical;Auto Parts;https://www.valeo.com/;Valeo SE;13,26;59,59;-0,41;0,19
CGG.PA;Energy;Oil & Gas Equipment & Services;https://www.cgg.com/;CGG;0,557;1,74;-0,21;0,35
SOI.PA;Technology;Semiconductor Equipment & Materials;https://www.soitec.com/;Soitec SA;108;64,34;15,67;0,79
ALD.PA;Industrials;Rental & Leasing Services;https://www.ayvens.com/;ALD S.A.;7,385;0;0;0
RUI.PA;Energy;Oil & Gas Refining & Marketing;https://www.rubis.fr/;Rubis;32,12;0;0;0
BIM.PA;Healthcare;Diagnostics & Research;https://www.biomerieux.com/;bioMérieux S.A.;96,55;0;0;0
S30.PA;Technology;Information Technology Services;https://www.solutions30.com/;Solutions 30 SE;2,222;5,19;-1,37;0,18
VRLA.PA;Consumer Cyclical;Packaging & Containers;https://www.verallia.com/;Verallia Société Anonyme;36,6;28,71;-2,1;0,23
FDJ.PA;Consumer Cyclical;Gambling;https://www.groupefdj.com/;La Française des Jeux Société anonyme;34,02;14,29;-6,34;0,36
VK.PA;Basic Materials;Steel;https://www.vallourec.com/;Vallourec S.A.;16,705;24,54;-11,6;0,43
AM.PA;Industrials;Aerospace & Defense;https://www.dassault-aviation.com/;Dassault Aviation société anonyme;209,4;297,04;16,59;0,36
EAPI.PA;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.euroapi.com/en;Euroapi S.A.;3,174;19,25;0,8;0,66
AF.PA;Industrials;Airlines;https://www.airfranceklm.com/;Air France-KLM SA;10,97;127,11;-0,13;0,09
ORP.PA;Healthcare;Medical Care Facilities;https://www.orpea-corp.com/;Orpea SA;13,486;69,18;-0,22;0,14
SESG.PA;Communication Services;Broadcasting;https://www.ses.com/;SES S.A.;4,934;17,05;-1,06;0,51
APAM.PA;;;https://finance.yahoo.com/sector/energy;;0;0;0;0
ENX.PA;Financial Services;Financial Data & Stock Exchanges;https://www.euronext.com/;Euronext N.V.;87,3;1797,83;-3,63;0,57
TE.PA;Energy;Oil & Gas Equipment & Services;https://www.technipenergies.com/;Technip Energies N.V.;23,4;36,61;-4,19;0,36
PLX.PA;Industrials;Specialty Business Services;https://www.pluxeegroup.com/;Pluxee N.V.;30,71;42,01;-0,73;0
SYENS.PA;;;;;0;0;0;0
GBT.PA;Healthcare;Medical Devices;https://www.guerbet.com/;Guerbet SA;37,2;73,72;-7,17;0,41
TOUP.PA;Industrials;Rental & Leasing Services;https://www.touax.com/;Touax SCA;4,92;79,8;-0,13;0,14
ALTA.PA;Real Estate;REIT - Residential;https://www.altarea.com/;Altarea SCA;103,4;406,89;-1,55;0,26
JCQ.PA;Basic Materials;Steel;https://www.jacquetmetals.com/;Jacquet Metals SA;20;74,75;1,98;0,48
BLC.PA;Healthcare;Medical Distribution;https://www.bastideleconfortmedical.com/;Bastide Le Confort Médical SA;20,4;57,97;-0,4;0,14
MTU.PA;Industrials;Farm & Heavy Construction Machinery;https://www.manitou.com/;Manitou BF SA;27,7;54,11;2,49;0,42
SCHP.PA;Industrials;Waste Management;https://www.groupe-seche.com/;Séché Environnement SA;101;127,51;-1,24;0,24
FII.PA;Industrials;Aerospace & Defense;https://www.lisi-group.com/;Lisi S.A.;27,4;34,24;-4,17;0,47
AKW.PA;Consumer Cyclical;Auto Parts;https://akwel-automotive.com/;Akwel SA;13,4;0;0;0
CDA.PA;Consumer Cyclical;Leisure;https://www.compagniedesalpes.com/;Compagnie des Alpes SA;14,5;42,36;-0,6;0,42
CGM.PA;Healthcare;Health Information Services;https://www.cegedim.com/;Cegedim SA;14,35;39,04;-0,65;0,31
HCO.PA;Communication Services;Advertising Agencies;https://www.highco.com/;High Co. SA;3,21;6,6;35,67;0,65
BOI.PA;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.boiron.fr/;Boiron SA;34,5;27,1;6,85;0,76
EXA.PA;Industrials;Aerospace & Defense;https://www.exail-technologies.com/;Exail Technologies;22,15;23,07;-1,24;0,17
DKUPL.PA;Communication Services;Advertising Agencies;https://www.dekuple.com/en;ADLPartner SA;37,1;38,64;-7,13;0,25
BON.PA;Consumer Defensive;Packaged Foods;https://www.bonduelle.com/;Bonduelle SCA;7,93;48,54;-1,18;0,39
PEUG.PA;Financial Services;Asset Management;https://www.peugeot-invest.com/;Peugeot Invest Société anonyme;112,2;357,72;-1,44;0,66
GRVO.PA;Basic Materials;Agricultural Inputs;https://www.graines-voltz.com/;Graines Voltz;27,9;88,41;1,39;0,5
LACR.PA;Technology;Scientific & Technical Instruments;https://www.lacroix-group.com/;LACROIX Group SA;26;105,46;-2,88;0,32
GLO.PA;Industrials;Specialty Business Services;https://www.gl-events.com/;GL Events;20,3;74,25;-0,41;0,18
GUI.PA;Technology;Computer Hardware;https://www.guillemot.com/;Guillemot Corporation S.A.;6,7;9,34;1,58;0,8
PIG.PA;Industrials;Farm & Heavy Construction Machinery;https://www.haulotte.com/;Haulotte Group SA;2,56;22,36;-3,32;0,29
VAC.PA;Consumer Cyclical;Lodging;https://www.groupepvcp.com/;Pierre & Vacances SA;1,494;7,73;-0,21;0,14
BIG.PA;Technology;Consumer Electronics;https://www.bigben-group.com/;BigBen Interactive;2,855;14,52;-0,45;0,34
SII.PA;;;https://finance.yahoo.com/sector/technology;;0;0;0;0
ASY.PA;Industrials;Engineering & Construction;https://www.assystem.com/;Assystem S.A.;57,5;43,71;-8,06;0,54
PRC.PA;Communication Services;Publishing;https://www.artprice.com/;Artmarket.com;0;0;0;0,78
ORAP.PA;Basic Materials;Specialty Chemicals;https://www.orapi.com/;Orapi SA;6,22;23,72;-0,79;0,24
EOS.PA;Technology;Software—Application;https://www.acteos.com/;Acteos SA;1,35;3,51;-0,91;0,04
QDT.PA;Technology;Software—Application;https://www.quadient.com/;Quadient S.A.;19,54;39,15;-0,91;0,44
ES.PA;Energy;Oil & Gas Refining & Marketing;https://corporate.esso.fr/;Esso S.A.F.;181,8;366,75;1,44;0,63
CO.PA;Consumer Defensive;Grocery Stores;https://www.groupe-casino.fr/;Casino, Guichard-Perrachon S.A.;0,0377;0,38;-0,18;0,14
CRI.PA;Consumer Cyclical;Textile Manufacturing;https://www.chargeurs.com/;Chargeurs SA;13,22;24,41;-1,37;0,33
KOF.PA;Consumer Cyclical;Residential Construction;https://www.kaufmanbroad.fr/;Kaufman & Broad S.A.;31,35;76,88;-27,03;0,18
MEDCL.PA;Healthcare;Biotechnology;https://www.medincell.com/;MedinCell S.A.;14,56;1,67;-11,46;1,09
GNFT.PA;Healthcare;Biotechnology;https://www.genfit.com/;Genfit S.A.;3,465;2,51;24,75;0,71
LNA.PA;Healthcare;Medical Care Facilities;https://www.lna-sante.com/;LNA Santé SA;20,7;92,48;-0,24;0,21
METEX.PA;Basic Materials;Chemicals;https://www.metabolic-explorer.com/;METabolic EXplorer S.A.;0,1214;4,81;-0,39;0,45
CAFO.PA;Consumer Cyclical;Specialty Retail;https://www.cafom.com/;Centrale d'Achat Française pour l'Outre-Mer Société Anonyme;9,62;39,66;-0,86;0,35
CATG.PA;Consumer Cyclical;Recreational Vehicles;https://www.catanagroup.com/;SA Catana Group;5,48;6,86;3,73;0,49
VMX.PA;Technology;Software—Infrastructure;https://www.verimatrix.com/;Verimatrix SA;0,459;0,75;-2,87;0,72
MEMS.PA;Technology;Semiconductor Equipment & Materials;https://www.memscap.com/;MEMSCAP, S.A.;7,75;3,06;20,39;0,81
IPH.PA;Healthcare;Biotechnology;https://www.innate-pharma.com/;Innate Pharma S.A.;2,35;2,27;12,37;0,57
CLARI.PA;Healthcare;Medical Care Facilities;https://www.clariane.com/;Clariane SE;3,398;89,65;-0,04;0,25
DBV.PA;Healthcare;Biotechnology;https://www.dbv-technologies.com/;DBV Technologies S.A.;1,24;1,52;1,39;2,52
EFG.PA;Consumer Cyclical;Leisure;https://finance.eaglefootballgroup.com/;Eagle Football Group Société anonyme;2,15;4,46;-0,62;0,02
AB.PA;Healthcare;Drug Manufacturers—Specialty & Generic;https://www.ab-science.com/;AB Science S.A.;2,28;0,67;-5,18;1,04
OREGE.PA;Industrials;Waste Management;https://www.orege.com/;Orege Société Anonyme;0,32;0,17;-0,37;4,86
ALMKT.PA;Healthcare;Medical Devices;https://www.maunakeatech.com/;Mauna Kea Technologies SA;0,405;0,34;-0,96;1,15
ADOC.PA;Healthcare;Biotechnology;https://www.adocia.com/;Adocia SA;9,71;1,75;-11,84;0,58
ALGAE.PA;Healthcare;Biotechnology;https://www.fermentalg.com/;FERMENTALG;0,635;0,66;15,88;0,79
MHM.PA;Consumer Cyclical;Travel Services;https://myhotelmatch.com/;MyHotelMatch S.A.;1,13;0;0;0
NANO.PA;Healthcare;Biotechnology;https://www.nanobiotix.com/;Nanobiotix S.A.;6,785;1,99;-37,69;0,1
EKI.PA;Technology;Communication Equipment;https://www.ekinops.com/;EKINOPS S.A.;3,44;5,79;2,12;0,78
FNAC.PA;Consumer Cyclical;Specialty Retail;https://www.fnacdarty.com/;Fnac Darty SA;33,1;177,3;-0,36;0,26
MCPHY.PA;Industrials;Specialty Industrial Machinery;https://mcphy.com/;McPhy Energy S.A.;3,215;5,79;2,49;0,87
GV.PA;;;https://finance.yahoo.com/sector/basic_materials;;0;0;0;0
SEFER.PA;Industrials;Building Products & Equipment;https://www.sergeferrari.com/;SergeFerrari Group SA;7,2;26,52;-2,01;0,35
VLTSA.PA;Utilities;Utilities—Renewable;https://www.voltalia.com/;Voltalia SA;9,04;25,31;-0,76;0,37
OSE.PA;Healthcare;Biotechnology;https://www.ose-immuno.com/;OSE Immunotherapeutics SA;7,45;1,64;-5,64;0,36
ABVX.PA;Healthcare;Biotechnology;https://www.abivax.com/;ABIVAX Société Anonyme;13,16;4,8;5,35;2,97
POXEL.PA;Healthcare;Biotechnology;https://www.poxelpharma.com/;Poxel S.A.;0,67;0;0;0
PWG.PA;Technology;Computer Hardware;https://www.prodways-group.com/;Prodways Group SA;0,7;1,17;-4,67;0,6
ABNX.PA;Healthcare;Biotechnology;https://abionyx.com/;ABIONYX Pharma SA;1,206;0,29;0;0,74
NHOA.PA;Industrials;Specialty Industrial Machinery;https://nhoa.energy/;NHOA S.A.;0,59;1,93;1,79;0,88
ADUX.PA;Communication Services;Advertising Agencies;https://www.adux.com/;AdUX SA;1,41;5,01;-1,88;0,04
SRP.PA;Consumer Cyclical;Internet Retail;https://www.showroomprivegroup.com/;SRP Groupe S.A.;0,98;2,18;-9,8;0,56
FDE.PA;Energy;Oil & Gas E&P;https://www.francaisedelenergie.fr/;La Française de l'Energie S.A.;37,8;31,09;-5,84;0,64
MDM.PA;Consumer Cyclical;Home Improvement Retail;https://corporate.maisonsdumonde.com/;Maisons du Monde S.A.;5,04;31,45;-0,25;0,35
SIGHT.PA;Healthcare;Biotechnology;https://www.gensight-biologics.com/;GenSight Biologics S.A.;0,408;0,09;-1,24;4,38
SMCP.PA;Consumer Cyclical;Apparel Retail;https://www.smcp.com/;SMCP S.A.;2,54;12,49;-0,28;0,52
IVA.PA;Healthcare;Biotechnology;https://www.inventivapharma.com/;Inventiva S.A.;3,52;1,32;-3,45;0,75
PVL.PA;Consumer Cyclical;Auto Parts;https://groupe-plastivaloire.com/;Plastiques du Val de Loire;2,95;32,99;-0,54;0,31
BALYO.PA;Industrials;Specialty Industrial Machinery;https://www.balyo.com/;Balyo SA;0,605;0,83;-2,02;0,17
WAVE.PA;Technology;Information Technology Services;https://www.wavestone.com/;Wavestone SA;59,8;11,3;34,97;0,67
CLA.PA;Technology;Software—Application;https://www.claranova.com/;Claranova SE;2,425;3,09;-0,93;0,01
NACON.PA;Communication Services;Electronic Gaming & Multimedia;https://www.nacongaming.com/;Nacon S.A.;1,14;1,51;-0,93;0,55
VANTI.PA;Communication Services;Entertainment;https://www.vantiva.com/;Vantiva S.A.;0,137;2,21;-0,08;0,05
LOCAL.PA;Communication Services;Advertising Agencies;https://www.solocal.com/;Solocal Group S.A.;0,0666;1,38;-0,02;1,07
BLV.PA;Communication Services;Entertainment;https://www.believe.com/;Believe S.A.;15;8,12;-11,36;0,44
ARAMI.PA;Consumer Cyclical;Auto & Truck Dealerships;https://www.aramis.group/;Aramis Group SAS;3,73;5,9;-3,55;0,32
ANTIN.PA;Financial Services;Asset Management;https://www.antin-ip.com/;Antin Infrastructure Partners SAS;13,6;3,45;6,83;2,57
EXN.PA;Technology;Software—Infrastructure;https://www.exclusive-networks.com/;Exclusive Networks SA;19,98;23,04;-3,73;0,31
OVH.PA;Technology;Software—Infrastructure;https://www.ovhcloud.com/;OVH Groupe S.A.;6,405;6,9;-1,13;0,24
LHYFE.PA;Basic Materials;Specialty Chemicals;https://www.lhyfe.com/;Lhyfe SA;4,305;3,65;2,91;2,17
TCHCS.PA;;;;;0;0;0;0
AVT.PA;Technology;Communication Equipment;https://corporate.avenir-telecom.com/;Avenir Telecom S.A.;0,147;0,55;0,7;1,41
LAT.PA;Industrials;Aerospace & Defense;https://www.latecoere.aero/;Latécoère S.A.;0,0128;0,04;-0,43;0,03
PHXM.PA;Healthcare;Biotechnology;https://www.phaxiam.com/;PHAXIAM Therapeutics S.A.;3,055;5,75;9,26;0,91
SLB.PA;Energy;Oil & Gas Equipment & Services;https://www.slb.com/;Schlumberger Limited;44,25;21,4;-7,68;0,47
NOKIA.PA;Technology;Communication Equipment;https://www.nokia.com/;Nokia Oyj;3,5465;5,99;-39,41;0,69
FLY.PA;Real Estate;REIT—Office;https://www.fonciere-lyonnaise.com/;Societe Fonciere Lyonnaise;67,8;172,95;-1,04;0,48
RBT.PA;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;884;370,66;16,85;0,62
AREIT.PA;Real Estate;Real Estate—Development;https://www.altareit.com/;Altareit SCA;478;1950,4;12,04;0,24
GDS.PA;Healthcare;Medical Care Facilities;https://www.ramsaygds.fr/;Ramsay Générale de Santé SA;12,8;41,29;-0,33;0,19
CBE.PA;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;835;0;0;0,62
CBR.PA;;;;;188;0;0;0,62
UNBL.PA;Consumer Defensive;Packaged Foods;https://unibel.fr/;Unibel S.A.;940;1213,49;-1,48;0,34
COVH.PA;Real Estate;REIT—Hotel & Motel;https://www.covivio-hotels.fr/;Covivio Hotels;15,45;44,6;-0,84;0,51
BUR.PA;Consumer Cyclical;Auto Parts;https://www.burelle.fr/;Burelle SA;434;3436,39;-0,29;0,21
ODET.PA;Industrials;Conglomerates;https://www.compagniedelodet.net/;Compagnie de l'Odet;1500;10359,15;-0,73;0,21
STF.PA;Industrials;Integrated Freight & Logistics;https://www.stef.com/;STEF SA;129;253,34;-1,37;0,35
ARTO.PA;Technology;Computer Hardware;https://sif-artois.fr/;Société Industrielle et Financière de l'Artois Société anonyme;4940;0;0;1,44
FMONC.PA;Financial Services;Asset Management;https://www.financiere-moncey.com/;Financière Moncey Société anonyme;7500;0;0;0,99
CBDG.PA;Financial Services;Asset Management;https://www.compagnie-du-cambodge.com/fr-fr;Compagnie du Cambodge;6800;0;0;1,22
RE.PA;;;https://finance.yahoo.com/sector/consumer_defensive;;0;0;0;0
MMB.PA;Consumer Cyclical;Travel Services;https://www.lagardere.com/;Lagardere SA;21,6;46,37;-0,58;0,09
CDI.PA;Consumer Cyclical;Luxury Goods;https://www.dior-finance.com/;Christian Dior SE;743,5;517,38;-3,66;0,17
BASS.PA;Real Estate;Real Estate—Development;https://www.bassac.fr/;BASSAC Société anonyme;49;126,39;2,07;0,42
VETO.PA;Healthcare;Drug Manufacturers—Specialty & Generic;https://www.vetoquinol.com/;Vetoquinol SA;100;39,15;5,97;0,97
TKTT.PA;Industrials;Building Products & Equipment;https://www.tarkett.com/;Tarkett S.A.;9,3;26,99;-1,16;0,38
EQS.PA;Healthcare;Health Information Services;https://equasens.com/;Equasens Société anonyme;60;14,17;-23,44;0,64
LOUP.PA;Consumer Defensive;Packaged Foods;https://www.ldc.fr/;L.D.C. S.A.;150;199,02;5,16;0,58
TKO.PA;Financial Services;Asset Management;https://www.tikehaucapital.com/;Tikehau Capital;21,3;0;0;0
DEEZR.PA;Communication Services;Entertainment;https://www.deezer.com/;Deezer S.A.;1,98;1,54;-0,92;1,73
PLNW.PA;Technology;Software—Application;https://planisware.com/;PLANISWARE;22,655;3,17;14,34;1,67
IAM.PA;Communication Services;Telecom Services;https://www.iam.ma/;Itissalat Al-Maghrib (IAM) S.A.;8;55,76;-0,23;0,27
BAIN.PA;Consumer Cyclical;Resorts & Casinos;https://www.montecarlosbm.com/;Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco;108,5;87,14;-124,71;0,93
CNV.PA;Consumer Cyclical;Internet Retail;https://www.cnova.com/;Cnova N.V.;1,7;1,34;-0,66;0,8
CATR.PA;Industrials;Farm & Heavy Construction Machinery;https://www.caterpillar.com/;Caterpillar Inc.;328;159,39;-7,15;0,22
COTY.PA;Consumer Defensive;Household & Personal Products;https://www.coty.com/;Coty Inc.;9,99;5,44;-1,46;0,34
GNE.PA;Industrials;Aerospace & Defense;https://www.geaerospace.com/;General Electric Company;148,5;133,11;-2,21;0,21
MRK.PA;;;;;101,4;0;0;0,4
MALT.PA;Consumer Defensive;Beverages—Brewers;https://www.malteriesfrancobelges.fr/;Malteries Franco-Belges Société Anonyme;640;0;0;1,16
GALIM.PA;Real Estate;Real Estate Services;https://www.galimmo-sca.com/;Galimmo SCA;14,3;26,16;-1,65;0,61
ELEC.PA;Utilities;Utilities—Renewable;https://www.es.fr/;Électricite de Strasbourg Société Anonyme;121;0;0;0
SDG.PA;Industrials;Staffing & Employment Services;https://www.synergie.com/;Synergie SA;36,7;54,8;2,45;0,62
IMDA.PA;Real Estate;REIT—Diversified;https://www.immobiliere-dassault.com/;Immobiliere Dassault SA;49,1;125,1;-1,35;0,68
GAM.PA;Communication Services;Entertainment;https://www.gaumont.fr/;Gaumont SA;97;98,73;10,07;0,66
FNTS.PA;Consumer Defensive;Food Distribution;https://www.finatis.fr/;Finatis Société Anonyme;1,37;3280,5;0;0,12
CEN.PA;Industrials;Staffing & Employment Services;https://www.groupe-crit.com/;Groupe CRIT SA;74,6;117,93;2,26;0,79
EIFF.PA;Real Estate;REIT—Office;https://www.societetoureiffel.com/;Société de la Tour Eiffel;10,75;94,84;-0,23;0,43
LBIRD.PA;Healthcare;Diagnostics & Research;https://www.lumibird.com/;Lumibird SA;13,1;11,34;-93,57;0,68
CIV.PA;Financial Services;Banks—Regional;https://www.credit-agricole.fr/ca-illeetvilaine;Caisse régionale de Crédit Agricole Mutuel d'Ille-et-Vilaine Société coopérative;65,51;0;0;0
CAF.PA;Financial Services;Banks—Regional;https://ca-paris.com/;Caisse Régionale de Crédit Agricole Mutuel de Paris et d'Ile-de-France;66,8;9137,18;-0,01;0,1
VIL.PA;Financial Services;Capital Markets;https://www.viel.com/;VIEL & Cie, société anonyme;10,75;39,35;6,55;0,23
IDIP.PA;Financial Services;Asset Management;https://www.idi.fr/en;IDI;76,2;121,4;-4,11;0,85
SBT.PA;Consumer Defensive;Beverages—Wineries & Distilleries;https://oeneo.com/;Oeneo Société Anonyme;11,3;6,63;7,11;0,66
PCA.PA;;;https://finance.yahoo.com/sector/consumer_defensive;;0;0;0;0
LTA.PA;Financial Services;Asset Management;https://www.altamir.fr/fr/;Altamir SCA;26,6;38,75;-8,61;0,92
EUR.PA;;;https://finance.yahoo.com/sector/real_estate;;0;0;0;0
SAMS.PA;Industrials;Industrial Distribution;https://www.samse.fr/;Samse SA;184;404,95;17,15;0,45
ORIA.PA;Real Estate;Real Estate Services;https://www.fiducial-real-estate.fr/;Fiducial Real Estate;177;285,22;-2,12;0,67
RAL.PA;Consumer Defensive;Grocery Stores;https://www.rallye.fr/;Rallye SA;0,0441;347,33;0;0,26
MBWS.PA;Consumer Defensive;Beverages—Wineries & Distilleries;https://en.mbws.com/;Marie Brizard Wine & Spirits SA;3,14;1,65;4,55;0,88
PERR.PA;Industrials;Electrical Equipment & Parts;https://www.gerard-perrier.com/en/home-page/;Gérard Perrier Industrie S.A.;97,2;60,41;6,87;0,57
FCMC.PA;Consumer Cyclical;Resorts & Casinos;https://www.groupesfcmc.com/;Société Fermière du Casino Municipal de Cannes;1500;0;0;0,7
BLEE.PA;Real Estate;REIT—Diversified;https://www.bleecker.fr/;Bleecker Société Anonyme;149;653,64;-0,42;0,41
AAA.PA;Industrials;Consulting Services;https://www.alan-allman.com/;Alan Allman Associates;8,9;3,11;-2,04;0,18
VRAP.PA;Consumer Defensive;Beverages—Wineries & Distilleries;https://www.vrankenpommery.com/;Vranken-Pommery Monopole Société Anonyme;15,8;136,75;-0,94;0,31
AUB.PA;Technology;Information Technology Services;https://www.aubay.com/;Aubay Société Anonyme;45,3;24,91;6,07;0,72
INF.PA;Technology;Information Technology Services;https://www.infotel.com/;Infotel SA;49;34,02;7,93;0,74
SAVE.PA;Consumer Defensive;Packaged Foods;https://savencia-fromagedairy.com/;Savencia SA;54,4;359,46;-3,93;0,39
NRG.PA;Communication Services;Broadcasting;https://www.nrjgroup.fr/;NRJ Group SA;7,72;8,34;1,98;1,23
CNDF.PA;Financial Services;Banks—Regional;https://communication.ca-norddefrance.fr/;Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative;14,076;2371,3;-0,01;0,14
XIL.PA;Communication Services;Entertainment;https://xilam.com/;Xilam Animation;4,88;10,6;-0,77;0,48
ABCA.PA;Financial Services;Asset Management;https://www.abc-arbitrage.com/;ABC arbitrage SA;4,145;3,07;-13,82;0,9
NRO.PA;Technology;Information Technology Services;https://www.neurones.net/;Neurones S.A.;45,85;25,6;3,98;0,94
ESI.PA;;;https://finance.yahoo.com/sector/technology;;0;0;0;0
SFPI.PA;Industrials;Specialty Industrial Machinery;https://www.sfpi-group.com/;GROUPE SFPI SA;2,03;6,08;5,64;0,49
LIN.PA;Technology;Software—Application;https://www.linedata.com/;Linedata Services SA;80;23,42;-3,45;0,4
SELER.PA;Real Estate;REIT—Retail;https://www.selectirente.com/;Selectirente;88,5;146,13;-1,76;0,62
