Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
DE000TRAT0N7;;;;Traton SE;30,2;104,13;0,29;0,21;0,26;0
IT0005378325;;;;TraWell Co S.p.A.;6,84;15,55;0,44;0,39;0,18;0
NO0010763550;;;;Treasure ASA;27,8;3,32;8,37;0;1;0
IT0005422792;;;;TrenDevice S.p.A.;0,18;0,72;0,25;0,18;0,22;0
IT0005422768;;;;TREVI - Finanziaria Industriale S.p.A.;0,2945;2,24;0,13;0,09;0,2;10,46
IT0005001554;;;;Triboo S.p.A.;0,55;3,11;0,18;0,13;0,29;6,82
FR0005691656;;;;Trigano Société Anonyme;121,4;107,75;1,13;0,93;0,69;0,02
FR0010397901;;;;Trilogiq S.A.;6,1;12,08;0,5;0,55;0,98;0
FR0004175099;;;;Tronic's Microsystems SA;4;1,48;2,7;2,45;0,45;0
BE0003823409;;;;Financière de Tubize SA;136,8;43,14;3,17;49,03;0,94;0,01
DE000TUAG505;;;;TUI AG;8,33;40,84;0,2;0,18;0,02;0,8
IT0005437113;;;;Tweppy S.p.A.;1,14;1,32;0,86;0,45;0,56;0
FR0010654087;;;;TXCOM Société Anonyme;8,75;10,1;0,87;0,81;1,8;0
IT0001454435;;;;TXT e-solutions S.p.A.;33,95;18,64;1,82;1,05;0,38;0,15
NO0010731615;;;;Tysnes Sparebank;116,52;1918,85;0,06;0,07;0,12;0
FR0000079147;;;;U10 Corp;1,44;7,03;0,2;0,13;0,4;5,51
FR0000054470;;;;Ubisoft Entertainment SA;11,78;29,03;0,41;0,28;0,47;0
IT0005380461;;;;UCapital24 S.p.A.;0,58;0,07;8,29;5,8;0,78;0
BE0003739530;;;;UCB SA;185,25;37,29;4,97;3,51;0,58;0,01
IT0005451213;;;;;0,782;0;0;0;0;0
NO0010851603;;;;Ultimovacs ASA;2,175;4,14;0,53;0,45;0,89;0
FR0011776889;;;;Umalis Group;1,06;0;0;0;0;0
NL0015000IY2;;;;Universal Music Group N.V.;23,35;0;0;0;0,23;0
BE0974320526;;;;Umicore SA;10,82;39,86;0,27;0,21;0,38;0,24
FR0013326246;;;;Unibail-Rodamco-Westfield SE;77,38;372,41;0,21;0,25;0,34;0
FR0000054215;;;;Unibel S.A.;845;1436,46;0,59;0,41;0,31;0
IT0005239360;;;;UniCredit S.p.A.;39,455;0;0;0;0,08;0,13
IT0005573065;;;;Unidata S.p.A.;2,78;4,26;0,65;0,51;0,38;0
IT0005239881;;;;Unieuro S.p.A.;11,68;75,18;0,16;0,13;0,07;0
BE0974371032;;;;Unifiedpost Group SA;3,2;9,01;0,36;0,41;0,2;0
GB00B10RZP78;;;;Unilever PLC;4667;0;0;0;0,25;0
FR0000074197;;;;Union Technologies Informatique Group S.A.;0,206;0,82;0,25;0,32;0,27;0
DE000UNSE026;;;;Uniper SE;41,5;92,14;0,45;0,33;0,34;0,08
IE00BJ5FQX74;;;;Uniphar plc;2,2;4,34;0,51;0,41;0,28;0
IT0004810054;;;;Unipol Gruppo S.p.A.;11,93;107,48;0,11;0,12;0,1;0,63
DE0005089031;;;;United Internet AG;15,97;44,01;0,36;0,32;0,41;0,12
FR0012709160;;;;Uniti S.A;1,49;19,09;0,08;0,04;0,07;0
FR0010337865;;;;UPERGY Société Anonyme;1,77;5,85;0,3;0,19;0,49;3,13
FR0011898584;;;;UV Germi SA;2,43;2,96;0,82;0,78;1,29;0
NL0000302636;;;;Van Lanschot Kempen NV;43,9;390,98;0,11;0,12;0,08;0,11
PTVAA0AM0019;;;;Vista Alegre Atlantis, SGPS, S.A.;1,02;1,78;0,57;0,47;0,3;0
FR0013254851;;;;;1,278;0;0;0;0;0
FR0013176526;;;;Valeo SE;8,156;80,18;0,1;0,08;0,18;0,29
FR0010095596;;;;Valerio Therapeutics Société anonyme;0,0722;0,17;0,42;0,33;0,52;0
IT0005562514;;;;Valica S.p.A.;4,58;0;0;0;0;0
FR0013506730;;;;Vallourec S.A.;17,11;22,19;0,77;0,68;0,44;0,27
FR0004056851;;;;Valneva SE;1,832;2,98;0,61;0,49;0,42;0
IT0001018362;;;;Valsoia S.p.A.;9,8;7,5;1,31;1,29;0,69;0,36
IT0005532525;;;;Valtecne S.p.A.;6;6,16;0,97;0,75;0,51;0
NL0010661864;;;;Value8 N.V.;5,7;11,32;0,5;1,2;0,9;0,71
NL0015118803;;;;Value8 N.V.;4,9;10,95;0,45;1,07;0,9;0
BE0003839561;;;;Van de Velde NV;29,25;14,09;2,08;2,26;0,91;0,18
IT0005433765;;;;Vantea SMART S.p.A.;1,2;1,7;0,71;0,4;0,52;0
FR0013505062;;;;Vantiva S.A.;0,1278;4,6;0,03;0,02;0;0
DE000A0TGJ55;;;;Varta AG;1,858;24,21;0,08;0,06;0,15;0
NL0000288918;;;;Vastned Retail N.V.;23,35;81,54;0,29;0,52;0,48;0,34
BE0003754687;;;;Vastned Belgium NV;27,7;62,67;0,44;1,47;0,72;0,31
FR0014007T10;;;;Vaziva Société anonyme;46;0;0;0;0;0
NO0005806802;;;;Veidekke ASA;138,6;114,2;1,21;0,74;0,16;0,03
FR0010766667;;;;Vente-Unique.com SA;13,35;8,9;1,5;1,14;0,56;0
FR0000124141;;;;Veolia Environnement SA;28,11;93,14;0,3;0,23;0,17;0,12
FR0013530102;;;;VEOM Group;0,15;4,34;0,03;0,03;-0,01;0
FR0013447729;;;;;24,04;0;0;0;0;0
DE000A0JL9W6;;;;Verbio SE;11,53;21,35;0,54;0,7;0,65;0,07
AT0000746409;;;;VERBUND AG;74,25;104,76;0,71;1,05;0,51;0,03
FR001400JXA2;;;;Vergnet SA;0,0032;0,53;0,01;0;0,27;0
FR0010291245;;;;Verimatrix SA;0,274;0,9;0,3;0,18;0,72;0
FR0006174496;;;;Verney-Carron S.A.;5,85;0;0;0;0;0
FR0004186856;;;;;78,4;0;0;0;0;0
BE0003878957;;;;VGP NV;74,5;167,19;0,45;0,62;0,49;0,04
FR0010326090;;;;Vialife SA;18,4;0;0;0;0,3;0
FR0000031775;;;;Vicat S.A.;35,6;112,5;0,32;0,29;0,44;0,15
FR0000050049;;;;VIEL & Cie, société anonyme;10,8;39,41;0,27;0,16;0,2;0,42
IT0004717200;;;;Vimi Fasteners S.p.A.;1,16;4,21;0,28;0,2;0,41;0
FR0000125486;;;;Vinci SA;100,9;207,08;0,49;0,42;0,26;0,03
FR001400AXT1;;;;Vinpai SAS;2,86;2,42;1,18;0,87;0,26;0
BE0974271034;;;;Viohalco S.A.;5,36;22,64;0,24;0,19;0,28;0
FR0000031577;;;;Virbac SA;314;132,05;2,38;1,98;0,65;0
ES0105704003;;;;Virtualware 2007 S.A.;8,4;0;0;0;0;0
FR0013481835;;;;;0,158;0;0;0;0;0
NO0010734122;;;;Vistin Pharma ASA;24;8,75;2,74;4,82;0,81;0
FR0010309096;;;;Vitura SA;4,88;79,25;0,06;0,06;0,34;1,41
FR0000127771;;;;Vivendi SE;8,588;25,46;0,34;0,26;0,46;0,33
NL00150002Q7;;;;;1,702;0;0;0;0;0
IT0005556110;;;;VNE S.p.A.;1,89;0;0;0;0;0
AT0000937503;;;;Voestalpine AG;18,83;81,08;0,23;0,21;0,47;0,19
FR0011532225;;;;Vogo SA;3,24;3,16;1,03;0,85;0,45;0
DE0007664039;;;;Volkswagen AG;82,18;2620,77;0,03;0,02;0,28;0,03
DE0007664005;;;;Volkswagen AG;85,1;1831,31;0,05;0,04;0,28;0,03
GG00B1GHHH78;;;;Volta Finance Limited;5,75;0;0;0;0,92;0
FR0011995588;;;;Voltalia SA;6,96;25,24;0,28;0,27;0,33;0
SE0000115446;;;;AB Volvo (publ);287,05;0;0;0;0,26;0
DE000A1ML7J1;;;;Vonovia SE;31,34;108,9;0,29;0,34;0,27;0,13
NL0009432491;;;;Koninklijke Vopak N.V.;43,68;54,62;0,8;1,29;0,49;0,08
NO0003025009;;;;Voss Veksel- og Landmandsbank ASA;312;2890,5;0,11;0,12;0,12;0,01
NO0010708068;;;;Vow ASA;2,12;9,02;0,24;0,18;0,23;0
NO0011037483;;;;Vow Green Metals AS;0,63;0,86;0,73;0,98;0,55;0
FR0004045847;;;;Voyageurs du Monde SA;124,8;159,28;0,78;0,44;0,53;0,02
FR0000062796;;;;Vranken-Pommery Monopole Société Anonyme;12,65;136,75;0,09;0,07;0,31;0,3
FR0010282822;;;;VusionGroup;138,1;49,95;2,76;1,51;0,32;0
IT0005550501;;;;;0,0399;0;0;0;0;0
IT0005515363;;;;;0,015;0;0;0;0,71;0
IT0005245607;;;;;0,18;0;0;0;0,43;0
IT0005472680;;;;;2,55;0;0;0;0,46;0
IT0005425092;;;;;0,0472;0;0;0;0,76;0
IT0005497158;;;;;0,1161;0;0;0;0,48;0
IT0005576670;;;;;0,32;0;0;0;0,48;0
IT0005528929;;;;;0,0375;0;0;0;0,44;0
IT0005454001;;;;;0,0003;0;0;0;0,16;0
IT0005374258;;;;;0,099;0;0;0;0,53;0
IT0005497836;;;;;0,01;0;0;0;0;0
IT0005500639;;;;;0,441;0;0;0;0,33;0
IT0005475147;;;;;0,0299;0;0;0;0,51;0
IT0005508558;;;;;2,535;0;0;0;0,51;0
IT0005498602;;;;;0,015;0;0;0;0,25;0
IT0005391104;;;;;0,1042;0;0;0;0,46;0
IT0005568305;;;;;0,2163;0;0;0;0,14;0
IT0005474124;;;;;0,0001;0;0;0;0,61;0
IT0005554776;;;;;0,358;0;0;0;0;0
IT0005469207;;;;;0,4779;0;0;0;0,29;0
IT0005453086;;;;;0,1309;0;0;0;0,42;0
IT0005424822;;;;;0,3289;0;0;0;0,14;0
IT0005575573;;;;;0,261;0;0;0;0,35;0
IT0005499923;;;;;0,0895;0;0;0;0,52;0
IT0005496028;;;;;1,596;0;0;0;0,44;0
IT0005549347;;;;;0,006;0;0;0;0,49;0
IT0005481822;;;;;0,0032;0;0;0;0,25;0
IT0005521536;;;;;0,032;0;0;0;0,49;0
IT0005347593;;;;;0,0334;0;0;0;0,17;0
IT0005556532;;;;;0,02;0;0;0;0,54;0
IT0005556599;;;;;0,0081;0;0;0;0,54;0
IT0005556607;;;;;0,0201;0;0;0;0,54;0
IT0005446718;;;;;0,0524;0;0;0;0,65;0
IT0005531253;;;;;0,0005;0;0;0;0,56;0
IT0005446726;;;;;0,2082;0;0;0;0,18;0
IT0005453789;;;;;0,128;0;0;0;0,9;0
IT0005498420;;;;;0,1575;0;0;0;0,18;0
DE000WCH8881;;;;Wacker Chemie AG;72;165,4;0,44;0,45;0,51;0,04
FR0012532810;;;;Waga Energy SA;15;7,8;1,92;2,18;0,52;0
NO0010571680;;;;Wallenius Wilhelmsen ASA;105;19,9;5,28;5,02;0,34;0,04
FR0010131409;;;;WALLIX GROUP SA;9,5;7,13;1,33;0,79;0,26;0
BE0003734481;;;;Warehouses Estates Belgium S.C.A.;37,5;89,44;0,42;0,79;0,53;0,2
IT0005557472;;;;;0,0206;0;0;0;0;0
IT0005557498;;;;;0,067;0;0;0;0,51;0
IT0005525321;;;;;3,11;0;0;0;0,54;0
IT0005573172;;;;;0,228;0;0;0;0,5;0
FR0013357621;;;;Wavestone SA;41,35;17,13;2,41;1,35;0,63;0,02
BE0974349814;;;;;20,48;0;0;0;0;0
FR0013079092;;;;We.Connect SA;17,3;53,31;0,32;0,2;0,39;0
FR0010688465;;;;Weaccess Group, Société Anonyme;0,45;0,67;0,67;0,44;0,46;0
IT0005384901;;;;Websolute S.p.A.;1,6;1,78;0,9;0,61;0,22;0
NO0010609662;;;;Webstep ASA;23,7;12,17;1,95;1,23;0,57;0
IT0003865570;;;;Webuild S.p.A.;2,91;15,83;0,18;0,1;0,09;4,41
IT0003865588;;;;Webuild S.p.A.;9,35;9690,45;0;0;0,09;0,35
FR0010688440;;;;Wedia SA;0;0;0;0;0,53;0
FR0004152700;;;;;0,4;0;0;0;0,13;0
FR0000121204;;;;Wendel SE;94,5;364,23;0,26;0,2;0,18;0,04
NL0000289213;;;;Wereldhave N.V.;14,16;52,21;0,27;0,44;0,43;0,82
BE0003724383;;;;Wereldhave Belgium;46,3;114,16;0,41;1,12;0,7;0,11
NO0010768096;;;;Western Bulk Chartering AS;16,4;3,56;4,61;2,95;0,44;0
FR0010768770;;;;;0,0155;0;0;0;0;0
BE0003573814;;;;What's Cooking Group NV/SA;108,5;164,11;0,66;0,45;0,33;0,03
BE0974401334;;;;Whitestone Group SA;12,5;2,61;4,79;5,17;0,65;0
IT0005440893;;;;Wiit S.p.A.;20,9;16,84;1,24;1,5;0,11;0,06
NO0010571698;;;;Wilh. Wilhelmsen Holding ASA;418,5;115,71;3,62;6,04;0,67;0,01
NO0010576010;;;;Wilh. Wilhelmsen Holding ASA;390;388,52;1;1,68;0,67;0,01
FR0014000P11;;;;;3,73;0;0;0;0;0
FR0013143872;;;;Witbe S.A.;2,35;4,28;0,55;0,35;0,32;0
NL0000395903;;;;Wolters Kluwer N.V.;164,25;49,04;3,35;3,82;0,19;0,01
FR0011981968;;;;Worldline S.A.;7,416;56,71;0,13;0,1;0,43;0
IT0005546301;;;;;0,0112;0;0;0;0;0
DK0061676400;;;;WPU - Waste Plastic Upcycling A/S;14,8;3,12;4,74;4,88;0,09;0
BE0974310428;;;;X-FAB Silicon Foundries SE;4,876;14,23;0,34;0,4;0,55;0
IT0005568487;;;;Xenia Hôtellerie Solution S.p.A. Società Benefit;2,44;12,25;0,2;0,14;0,08;0
FR0004034072;;;;Xilam Animation;4,225;14,91;0,28;0,23;0,52;0
BE0974288202;;;;Xior Student Housing NV;30,55;80,15;0,38;0,65;0,45;0,16
NO0010895782;;;;Xplora Technologies AS;32,2;8,62;3,74;2,47;0,62;0
NO0010716863;;;;XXL ASA;8,001;262,38;0,03;0,02;0,3;0
NO0010208051;;;;Yara International ASA;323,6;60,77;5,32;5,43;0,47;0,02
IT0005495871;;;;Yolo Group S.p.A.;1,18;1,22;0,97;1,26;0,52;0
DE000ZAL1111;;;;Zalando SE;33,84;29,34;1,15;0,79;0,31;0
NO0010708910;;;;Zalaris ASA;73;51,32;1,42;0,88;0,22;0
NO0010713936;;;;Zaptec AS;0,7385;0;0;0;0,53;0
BE0003809267;;;;Immo-Zenobe Gramme SA;202;0;0;0;0,01;0
IT0005013013;;;;Zest S.p.A.;0,1565;0,22;0,71;1,42;0,7;0
IT0004171440;;;;Zignago Vetro S.p.A.;9,58;8,52;1,12;1,13;0,47;0,36
IT0005395071;;;;Vincenzo Zucchi S.p.A.;1,525;32,52;0,05;0,04;0,33;4,9
NO0010721277;;;;Zwipe AS;0,1805;0,8;0,23;0,17;0,64;0
FR0000062465;;;;Alan Allman Associates;3,32;11,22;0,3;0,36;0,18;0
FR0014000JX7;;;;Alchimie SA;0,317;3,43;0,09;0,08;0,4;0
FR0013258662;;;;AYVENS;6,295;82,8;0,08;0,07;0,16;1,34
IT0001469995;;;;Digital Bros S.p.A.;9,88;5,86;1,69;1,26;0,62;0
IT0005347429;;;;Digital Value S.p.A.;22,75;69,3;0,33;0,2;0,26;0
NO0010187032;;;;Magnora ASA;24,65;8,23;3;2,67;0,75;0
NL0015001HZ9;;;;Pet Service Holding N.V.;5;0;0;0;0;0
NL0013332471;;;;TomTom N.V.;5,38;5,14;1,05;0,66;0,2;0
